Customer ID,city,confidence,order_count,score_Delhi,score_Mumbai,score_Bangalore,score_Hyderabad,score_Pune,score_Kolkata
67632a6202b539558941a5127819d13e13e3f5eb8786dfe175368f3a2f6c446c,Delhi,1.0,2,0.194,-0.621,-0.833,-0.148,-1.765,-1.437
676bb2ce461bb359ca032bcf23353f6761d12353f529b85fc59354f0657ee987,Delhi,1.0,1,1.916,0.48,0.68,1.697,0.112,0.472
676de333cbc89d4e79aff09c7598f4e951dfcfd03b7a8c001d91e5ef974f9485,Pune,1.0,1,-1.499,-1.349,-0.879,-0.679,0.631,0.496
677d88080846e331b19c0c25978f43c716b67160cf6f1890c839b93012f20c18,Pune,1.0,4,-0.256,-0.706,-0.499,0.489,1.461,1.176
678178609cfb172e535cf9b5a2333fd7b35b506af2a55330093c50d0655cf4bc,Hyderabad,1.0,1,1.341,-0.339,-0.289,1.951,-0.069,-0.204
6785ea7d2750fc8ac076dac24e1445c8ef1f283b84d641bae15063c20e62585d,Hyderabad,1.0,2,1.78,0.434,0.3,1.79,-0.18,-0.015
678b9a103a5fefaeaebdcbc534a9c90df737b6f32ff99d5fc216624d442a042c,Delhi,1.0,1,0.637,-0.113,-0.283,0.317,-1.243,-0.858
67982f857d04ef37493b5586c04fccd559318f0772aa6173a3eec3179d7509b3,Hyderabad,1.0,1,1.986,0.825,0.45,2.01,-0.025,0.516
67a22c568b189fe0603c210afff4942522283961c0c461ccb38bed59b2ec8009,Delhi,1.0,1,1.611,0.175,0.375,1.56,-0.025,0.291
67ab79f26cc9ce6d7eb97bcbc08ef5c8d65faf212027964b9f09c5851d0d4233,Hyderabad,1.0,7,1.876,0.621,0.396,2.497,0.405,0.511
67acfd782e6fcb76e3a767f77d776672e9a6b229f5bc9892cd2f233c7398be35,Kolkata,1.0,2,0.034,1.039,0.289,-0.411,0.954,1.564
67af1e24f322c95e469e01c37edc18c7c22662676040b805f2ef50438d64f485,Mumbai,1.0,2,0.601,2.239,0.877,0.478,0.286,0.758
67b0addf5a66b615dbff9788f6d4b4a744c0677e8e4e57288a70b85df2c62c05,Mumbai,1.0,1,0.348,1.687,0.237,0.278,0.187,0.303
67bcef317e7cebffd02914b76b8bca1b4f875b933724d8b83254e4d47222e78b,Hyderabad,1.0,2,1.704,-0.257,-0.132,1.784,-0.051,-0.066
67bef6b484df59bb02517c2c71d3dce5c9ec4bdc1b3194918d256c76b80a5edb,Bangalore,1.0,1,-0.188,0.057,1.477,-0.527,-0.687,-0.402
67d9ab9e533173b8995997cf8c1d4f282ca1e9d6ad3d3048003ebbf5fd44bb78,Hyderabad,1.0,1,1.659,-0.302,-0.177,1.739,-0.096,-0.111
67db4036dfb4f8568db4bf02da2a93b4789503632821328ad4d2e834be52b8b7,Hyderabad,1.0,1,0.829,-0.971,-0.801,1.499,-0.341,-0.626
67e2d8e7616382b52f351b51e3a7311ef3040ce7d9738e3644217645337be220,Delhi,1.0,1,1.584,-0.077,-0.027,1.514,0.054,0.039
67e67a1be891e761a234dad1f3290917c55e1feeded3a77de2cbd5742735e396,Hyderabad,1.0,1,1.824,0.144,0.194,2.434,0.294,0.279
67ee86e5d162b2882dc74ed1f441e834402798601994a01d4e54ee3a156b557b,Delhi,1.0,1,1.392,0.412,0.082,1.358,-0.122,0.237
67f3281b36ab0b3786ee6f6aa3bff0b63edb18340437c4f28144e6e777c7f4d8,Bangalore,1.0,1,0.145,0.209,1.909,0.026,-0.059,0.301
67f356ed74a0da24a84d8cd9cf8557fd970a6228175206d3589d60728b62166a,Delhi,1.0,2,1.095,0.545,-0.25,0.825,-1.21,-0.625
67f5629ebb10f7d46bdce1b5c6af9b01b439afc699f0986047ab741547201e1a,Mumbai,1.0,1,1.034,1.665,0.374,0.865,-0.045,0.24
67f792faac9207daf6334c2bd262a16548abe169e813239e76cf3ba65f0730aa,Delhi,1.0,1,0.929,-0.321,-0.641,0.609,-1.251,-0.916
67f8a9dda5216f178da7ddbc297d9d65bf36875814d8f5835ea464cb76d892d3,Mumbai,1.0,1,0.46,1.986,0.728,0.244,-0.291,0.294
67fbefff3cc1e848d894ea18098abc5c2f708402f79353185e72880fbb3263f6,Mumbai,1.0,2,-0.044,1.506,0.076,0.116,-0.554,-0.339
67fcb929df09c634f7ea7180357cba65cf6fcabf87df2356ebffec469ddcb0ab,Hyderabad,1.0,2,1.848,-0.121,0.199,2.025,0.241,0.28
6804f9277bdf24fdf2d35b3b39f476f41dd57e0a00b2c5e8b1b2b64c412a6360,Mumbai,1.0,1,-0.283,1.506,0.356,-0.372,-0.457,-0.097
680b5f729be39c89adccf92199ce9490c76b6d31665961045467ad86122baa08,Mumbai,1.0,2,0.007,2.134,0.658,-0.291,-0.196,0.314
680cfc4fac911cc0084efa113b3087136e3afc57596ef0bffdbbc339fc84743c,Hyderabad,1.0,1,1.144,0.024,-0.351,1.284,-0.471,-0.236
68171dc48c1a3e1714dd20651e94ae67afd8dc1769f2b8f9c0e698649af6be34,Mumbai,1.0,1,0.382,2.243,0.846,-0.013,-0.173,0.412
6818cc6ee74e948a7217c0b37230082059115ca13c70fc2ea5b96a4785e0b6e9,Mumbai,1.0,1,-0.193,1.307,-0.023,0.477,0.137,0.152
681ef7ff5ae42451c941fd1b2c8f5014967839d43849b10e417eac5e95a691f6,Delhi,1.0,1,1.323,0.203,-0.147,1.013,-0.217,-0.082
6820e139f9cda1ee794b91336419972d969dd0a8a677497c873c732cf198b9ff,Mumbai,1.0,1,-0.453,1.411,-0.289,-0.848,-0.933,-0.573
6825cbb1581d6de66bcb7903c17c15a958ae68ec9d7e052bbf4cd0d3fa726f4d,Bangalore,1.0,1,-0.572,-0.422,1.548,0.248,-0.292,-0.377
682869f2267a1e0eca500d7c48d09950980de7e832153b2a8485cf609a522d58,Hyderabad,1.0,2,-0.003,0.597,-0.583,0.967,-0.123,-0.408
6830d508a6ec83d66fda6eda882432b67d62481b411327f594af54abead96a17,Bangalore,1.0,1,-0.393,-0.243,1.727,0.427,0.196,0.102
6831f0ca006b0be3883a51399e8c641d1c2d014e5d51ec4aaec1a461681af054,Hyderabad,1.0,1,0.768,-0.462,-0.112,1.472,-0.748,-0.627
6832dd59b29771a46dc36aa986225ce2921b26d5a09f1c1960e524fc35f8472e,Kolkata,1.0,1,-1.316,-1.091,-1.336,-1.561,-0.596,-0.311
68556532e01b5c5f54411cf56907f50c0792e99ab13eeee32a81a60cd665b00f,Mumbai,1.0,1,-0.039,1.525,0.225,-0.09,-0.25,-0.009
6858219c0daea36ae34eab06276647584f3c0c4f2fc2527c989c15ea3a6a7362,Mumbai,1.0,2,-0.223,2.192,0.657,-0.543,-0.583,0.122
6860feeb4c1386a5b25926aa8d132869dca0326812c2e1b95ab8080db5b2e731,Mumbai,1.0,2,0.849,2.121,0.813,0.709,0.174,0.759
686254e5a45c147e7a1c233b423b93b181e1a3beb6cfac2847621100c1408995,Mumbai,1.0,5,0.351,2.315,0.515,0.091,-0.072,0.363
686631f0c38042826fe34235df88617456a532a4177f05402419a184b7d11a2a,Mumbai,1.0,1,0.005,2.169,0.469,-0.39,-0.55,0.035
6868574834903025b9f91a738eeab4964d188be154245c21f515515d70cfb757,Delhi,1.0,1,0.89,0.24,-0.53,0.67,-1.49,-0.905
686a5f6b82c452ba77f1c0f31745b80ad21d482931a0767741fa4422e82c22c8,Mumbai,1.0,2,-0.957,0.993,-0.763,-1.191,-1.737,-1.109
686c4ab9651c48da55a3ca0300d968261334a1e593c809ec0c854396e0c1e9b5,Hyderabad,1.0,1,1.778,-0.483,-0.283,2.008,-0.202,-0.217
686c82e84b588cbf930cd8842e8d3a6591129cefa619b67c368734c275ced4ff,Hyderabad,1.0,2,0.71,-1.09,-0.92,1.38,-0.46,-0.745
6872f4c6053a431321fa89fdd08c2a3bdc28c162231a7495ba57bfbcb53254a4,Mumbai,1.0,18,-0.014,1.091,-0.105,0.561,0.283,0.025
6877ab2c09582dcc9ee9fad9e5d00c33e6956baa44ef9c6880367f45bd8ece48,Mumbai,1.0,1,0.561,1.817,0.431,0.889,0.169,0.334
6887a27c1386449ece183cda2400595f32ff93a4d93ee5ca10c7fd4dabbc5239,Hyderabad,1.0,8,1.707,-0.202,0.145,2.38,0.33,0.211
688875746c545996b120636791fcf248cfff3a93f30f5b49c2c187c869469b6c,Hyderabad,1.0,2,1.573,-0.077,0.193,2.043,0.413,0.268
689bb9a9e940cdbf737aa9c7539b6225a2b8794d0be8823ea0effc485f53a235,Delhi,1.0,1,-2.251,-2.801,-3.596,-2.521,-4.506,-3.871
689c755bb1564424dbe5ee318e9c6024f515187d86f9794899d25c7ef75ecf0f,Mumbai,1.0,2,0.579,2.049,0.602,0.242,0.131,0.446
68aa169dd9c250b119e69113625f846af13192e9e791f9fcb7249853df31029f,Delhi,1.0,1,2.012,1.331,0.601,1.548,-0.112,0.473
68adac5ea1b2ac8f49f5758fffb7491084a16e72e9a5423c2e7b9885b7abadb8,Delhi,1.0,1,1.66,1.044,0.624,1.325,-0.155,0.28
68b3dafeaeda4f17cf1ce256f0afb48e4d924f48f3138ab27c3a3ec6359a0dba,Mumbai,1.0,1,0.553,1.922,0.492,0.308,-0.152,0.208
68b7770472697902f73ac71996298a7d5a90f8fcb6a9e33e398ef5bbaa0480f3,Kolkata,1.0,1,-0.215,0.895,0.624,-0.475,1.195,1.78
68baadbb193f9f9de7bdc52551e4a4358294f93dfc9583e5dced1faa6fed6b6e,Delhi,1.0,1,1.894,0.894,0.474,1.674,-0.486,0.099
68bf79f0b90e858cb43196b9c7634d9adbb39480df5a27f17a2fe550c44c06bd,Mumbai,1.0,1,0.237,1.796,0.252,-0.158,-0.093,0.192
68c89de0a91a13a5d1da3f212632007c7ae7088f31bd0b5261b4f989d05c0280,Bangalore,1.0,3,0.212,0.081,1.851,0.252,0.41,0.407
68df39eae29c079727d25e8f5eba9652cc4078ae09dd298d0519fef9a357c3d5,Mumbai,1.0,6,0.548,1.943,0.562,0.337,-0.082,0.278
68e89260ec66a76e032966d70d1432cdb134bf00023cc87e2895a5e1b65d4f87,Hyderabad,1.0,1,-0.066,0.654,-0.646,0.844,-0.426,-0.561
6900f538887e8ccf35d57451aaa1dd40a0f82e8b17c0ed75ef875b28f3ba7769,Delhi,1.0,1,2.344,0.656,0.633,1.874,0.214,0.499
69110c730cdc5157969233476152389a577afddcf248433082b10632fdca8a37,Delhi,1.0,2,1.698,0.558,0.328,1.348,-0.197,0.063
69120768eecbbf039ca8f1c77301470fffa6f662fe70630a7562c87011642be3,Hyderabad,1.0,3,1.336,-0.007,0.268,1.867,-0.038,-0.022
692a9498ab79701061d11187a54b4e4b4bab027873508bf5a1f63a6ce2a22802,Mumbai,1.0,1,0.092,1.112,-0.188,1.002,-0.268,-0.103
692c230e03349a4f8114a68358814bb0fb9f9bb167bb7e85b80f326e92f3bc20,Kolkata,1.0,4,0.48,-0.1,0.05,0.996,1.526,1.635
693152f7af47a52fbe07b9e98bf0df394e8ce4ff2a5663e12adb18423ccfabe3,Kolkata,1.0,1,0.561,0.317,0.431,0.889,1.669,1.834
69337ccf6430aef480737901fd2264a68b68c7cf605f9e24b7adc97bfd5bb313,Bangalore,1.0,2,0.246,0.465,1.71,0.386,0.231,0.366
693e71ee644f2badf452477f2be8483e5211592ae22cd49bf81a164b125af2b0,Mumbai,1.0,9,0.002,1.202,-0.128,0.672,0.332,0.047
6942ce2329fce1c5f80908fbca8f5d377b94ddfbe703aa1f89fac7524ef794cc,Mumbai,1.0,10,-0.022,1.644,0.347,0.412,-0.063,0.265
6959b5f25766a95069f1fe5ff9b8b4994fab6dd0ce6506945968cfd4c9355776,Delhi,1.0,1,1.534,0.295,0.198,1.139,-0.521,-0.236
696977864b84eb835dec70af262aea4e1ce9db2a37c09dea63a0268b55274f21,Hyderabad,1.0,1,0.023,-1.327,-0.857,0.843,-0.997,-1.282
696afd992b8dd9d3714597670c381ee2ba2b7a499c4ff0191f24a71e7f81caee,Hyderabad,1.0,1,1.029,-0.321,0.149,1.793,-0.392,-0.362
69790abe744f2f2bd5c118a44a5e183dbdcb852e570728839cd48e3a5f480097,Delhi,1.0,1,1.679,0.243,0.443,1.492,-0.093,0.267
697c154b199f56005ea29960faa35cb4fa7bb7eeb47470987ef8577577b38dd2,Delhi,1.0,1,0.847,-0.053,-0.173,0.527,-0.983,-0.698
697d22bdb8c5e7020de903ae8a8e43ec7411a98d9d2913d9b5db6f3ae59ae5ec,Delhi,1.0,1,1.457,0.246,0.548,1.189,-0.321,0.114
6980d0840c36c2efb34c540e7a47a20c757b535a6dcd0eb7ac201ddb5e0b813d,Mumbai,1.0,1,0.686,1.917,0.575,0.613,0.453,0.641
6987cf45fe722f013177844f0e631b62097eb276ce0316df54f30950e7d5c6f2,Mumbai,1.0,2,-0.266,1.804,0.654,0.118,-0.202,0.413
6988735c739916f19581527853c6e1512ddf9a0fea56af689e60d826e3f6e5f2,Hyderabad,1.0,1,1.668,-0.012,0.038,2.222,0.002,0.123
69951394910bc3fdf463a3e6f749832c99a1100bf1982ba62cf3d60db8eb9d57,Hyderabad,1.0,4,1.503,-0.485,-0.165,2.36,0.183,-0.065
69a554fc8359deb63c0b41352593bac3d6edc2e9be8a8ef0c9ab00ea5ee270cd,Delhi,1.0,1,0.82,-0.193,-0.4,0.537,-1.273,-0.95
69b01796bc1f7e48984ab2f686c294f316a7e006a565e3ff71eae321a062f2a2,Mumbai,1.0,1,-0.549,0.97,0.09,0.091,0.19,0.396
69b26b95fb39283bafde573b240dafb4349974e26929c99217f091d635a47415,Delhi,1.0,1,1.42,0.334,0.46,1.1,-0.41,0.025
69b5347f955d85c3a61cec0d8f3bc1333b55183128e3fe905e942e739dbef871,Hyderabad,1.0,1,2.177,0.096,0.341,2.317,0.399,0.495
69be51b8a04b5fbd884b2b88e41ba05f3e911029d537d6f3e2020927b2f1bd25,Mumbai,1.0,8,0.049,1.129,-0.171,0.654,0.289,0.004
69c456cc7f05abaf1184b5cec05f5376e2a77c1b6574ef903eed9b564081b0d3,Delhi,1.0,1,1.803,0.423,0.233,1.543,-0.315,0.02
69c7e927918b0189b95ac73edb2261a54f91ba2d5177e94db0f19220a2f972b4,Hyderabad,1.0,1,1.173,0.173,-0.157,1.843,0.003,0.018
69d6c02cfa41bbb7233e3575e37faa2c53501cc1e9a704a17987cbc082e6c0d1,Hyderabad,1.0,3,1.181,0.631,0.601,1.752,-0.002,0.238
69d95f7d65d71a75d69fe51c3b98d378c73a5d120dd1b30de2eedc449f7427d7,Hyderabad,1.0,1,1.531,-0.024,0.296,1.596,0.391,0.301
69d9b8546a6f0b3837c8ae368c2f9046ee2b4dbfbd472d2f693850e6039f0e99,Hyderabad,1.0,2,1.129,-0.352,0.018,1.469,-0.056,-0.126
69dc1faf5fea943f35140bf5978a6f9d21c93982d2525a5d43212da5e2c5b99b,Mumbai,1.0,1,-1.199,0.851,-0.969,-1.519,-1.879,-1.244
69de89f644f4360f1e2b461eedbe15b62df6af175d5e320c169cc11722696c47,Delhi,1.0,2,1.428,1.154,0.683,1.143,-0.346,0.298
69e1a8a94e5a5ecc45615de59fceb5ec2f82ca1e900ff9ae22bfd90e29ab5dc9,Mumbai,1.0,2,-3.718,-1.768,-3.438,-3.788,-4.131,-3.786
69e1eb57cd95df9e370162e56c495b98eaf4b27fae0b439e16f1bbd3917ecf71,Delhi,1.0,3,1.732,0.921,0.271,1.678,-0.623,-0.013
69f0a043d4bb18b455c9907d8ac8c35d29c9ae7ee59b1fb3503512a9d06851e6,Hyderabad,1.0,2,0.822,-0.408,-0.058,1.582,-0.427,-0.423
69f1419da9b0ac91af8c0568499d00e3d456a880f8053fea24594a2b97959f21,Mumbai,1.0,1,0.224,1.724,0.394,0.894,0.5,0.569
69f1f9602be7eed481adf714b7301c985067762db6eb0f6ff799c0f98a674555,Delhi,1.0,2,-1.128,-1.206,-1.833,-1.448,-2.979,-2.394
69f83382f4a8c5013727b7df9be9933a16aa80a786af09eb9575b8c07ddc0519,Kolkata,1.0,1,0.412,0.312,0.132,1.382,1.709,1.807
69fb6f848c0a08775a2e4f530b58782726754d62330d7f3792498cf55c4fa408,Mumbai,1.0,20,-0.075,0.994,-0.303,0.585,0.157,-0.128
69ffb6c6e8dcfa8f36167874cf588e508bc135f15b8a73ce5b39638afc88eeee,Mumbai,1.0,1,0.803,2.034,0.692,0.496,0.336,0.621
6a01e8ef9e106c84fc346e451dec54dd6cf7270022c1d248171731cf42b0e320,Bangalore,1.0,4,0.21,-0.551,1.149,0.94,-0.27,-0.285
6a02e516bc3bee28edbef4ca81d4b558f778fd850b95879fd3c806a92b497a47,Delhi,1.0,4,1.723,1.28,0.721,1.575,-0.188,0.306
6a0c8864fc26a82e34aa56f432323abfa5de0b5b35becbbc50a791b5dee32faf,Delhi,1.0,1,1.611,0.175,0.375,1.56,-0.025,0.291
6a0e54e6980b165af2781adab818d4440804cd61e1d00430c29dd4ffe1b7ea05,Mumbai,1.0,1,-0.154,1.515,0.485,-0.014,0.237,0.341
6a10e6e301e40e2a47a98bdc021e83853e6581a1658f1de535acf81b5c3590bb,Mumbai,1.0,3,0.481,1.784,0.501,1.191,0.252,0.586
6a1a669e657d88d6907b9958d195706883e0cbd71ee04da7f8aa11df24b33be1,Hyderabad,1.0,2,1.816,0.686,0.436,2.426,0.063,0.421
6a22da410ad3347134461e717285dd51a85364d9f509d5cde0b7ed8dc4ae5dfd,Delhi,1.0,2,1.209,0.671,-0.123,0.856,-0.829,-0.246
6a25358a6626296fe48f34388b585adc271446433215e9d907a3f650dc2895ce,Mumbai,1.0,1,0.067,2.062,0.531,-0.328,-0.488,0.097
6a26955fe561d057ffce38f5097ada1086b3b83a761f47d32ad2eb7523cb1aee,Hyderabad,1.0,1,2.032,0.432,0.252,2.988,0.104,0.383
6a2a5ddd114fae902c00c2d10a71a739e83871594654155dc9cb1b8617d80da5,Pune,1.0,1,-0.243,-0.824,-0.579,-0.103,1.242,1.077
6a2e9bf061f8c7acb3e42d15d075093d3178e666244b95c22213ed2b8b3a4ed5,Mumbai,1.0,3,0.185,1.58,0.1,0.083,0.163,0.283
6a348b92f57b4f7ce8ba6bc3567463df04f37765ff60bec50d75f93c4274180a,Hyderabad,1.0,3,1.84,0.809,0.629,2.48,0.211,0.585
6a463222e8293583e9664fb070e226a1179fabda668f3add75305142838c8f7c,Delhi,1.0,1,1.78,0.419,0.069,1.31,-0.35,-0.065
6a4cda7545e5022626916b4115347d130b53accddb0d3ecf99283e7bdd3871fc,Mumbai,1.0,2,0.78,0.83,0.16,0.46,-1.163,-0.54
6a5b9c0b683eb9cb73a227ff9c1ade6d2b26f55ddd924956297298828e7ae5b1,Delhi,1.0,1,1.112,0.904,0.492,0.792,-0.756,-0.058
6a64d100c63b95613e2d0dbb2e60dc8e0f750ef46fc0ad3ccfeba8758b4137bc,Delhi,1.0,1,0.117,-0.883,-1.128,-0.203,-1.913,-1.553
6a672fb55b00fae84e44d3df2bc0a74faadae2ab457569707be65d786e33822f,Hyderabad,1.0,1,0.818,-0.168,-0.162,1.178,-1.042,-0.877
6a700661dbaaa5b04938f664e797ead41edc3f149f3a43e9d22290233195dc18,Bangalore,1.0,1,-0.377,-0.677,0.993,0.293,-0.047,-0.332
6a7034fadbb52e76652beb56b5304de5c729999384f728fb1f24db7942c2a8d9,Bangalore,1.0,1,0.009,-0.291,1.379,0.679,0.339,0.054
6a72e901638151abe8ab5362a7116c790c9520bbed17ed4a35a470800386f7a9,Delhi,1.0,1,1.898,0.44,0.528,1.528,-0.082,0.253
6a7696a13f8fd35fc099e175e7ada84452a99bd9f82f720352a19cf0143552be,Delhi,1.0,2,1.45,0.889,0.039,1.23,-0.68,-0.095
6a7726e2e3a841f86035e0cc6f95281e676a2dd10bbc66b9cbb3724a875e3399,Mumbai,1.0,1,-0.315,1.129,0.174,-0.175,0.345,0.255
6a7aa22bbaf4a0d5225bdb886d346f08211839481969a3f0d51d275b35ed635b,Kolkata,1.0,5,-0.464,0.136,-0.134,-0.734,0.581,0.941
6a7acf66b22a6710d7bcb87069a2049cc406f7d85bae3ecbdd4967ef40fac011,Mumbai,1.0,3,0.124,1.424,0.144,0.894,0.304,0.319
6a7bb33e2ce2b4c76c3c4e1be20e3e0fe1247a28eeded3eec6552d828f918fd8,Mumbai,1.0,2,0.315,1.617,0.354,0.418,-0.305,0.27
6a7f7d6840f634c3f4e6a1ce7884a14ea74d874c683f5e7cc6e2f06afe529b12,Pune,1.0,1,0.21,-0.551,-0.351,0.94,1.23,1.215
6a823e73d90cf6382bb797134d9643f688f140e6463fc79ae68bd09b681a2a56,Kolkata,1.0,1,0.717,0.948,0.681,0.797,1.847,2.247
6a830c320f854888fd723ac9a0af1c38a687e62d8b873e567d405016d96745a5,Bangalore,1.0,1,0.055,-0.245,1.425,0.725,0.385,0.1
6a87690b3690dc534bd4e0cf218e0aaa762e39e6cb865d1c569ce205e104751e,Delhi,1.0,1,2.154,0.993,0.525,1.841,-0.194,0.391
6a8b8eeefc9aba4936eee435976b07c2e37a698010354c17bce14bf3deeb783c,Hyderabad,1.0,2,1.926,0.908,0.691,2.029,0.462,0.771
6a8b9a66a85f71358de7df45b673813d43a50165b5694ace185bfd97d5db6346,Hyderabad,1.0,1,1.038,0.627,0.477,1.618,-0.192,0.243
6a8f320adcc1e861c7e9c5659b93ef78348caf331ef6e601666ca0183f1aa38b,Delhi,1.0,3,1.615,0.072,0.131,1.603,-0.228,0.07
6a94369329b59a1e47780a53d0880309b42c70a89c70207cb6b9d2fff9b01758,Hyderabad,1.0,1,0.956,0.545,0.395,1.036,-0.349,0.011
6a9a0880b489884022898b5b573affc9ad55eaf13c3f181cba5c6363548cebbe,Mumbai,1.0,1,0.3,1.939,0.089,-0.17,-0.33,-0.045
6a9e1a362b6cff8aca2fff573bf29e44b1f46e9c37e63c5dcb0d45d813ad1c05,Kolkata,1.0,1,0.099,0.119,-0.181,1.009,1.239,1.404
6aa2c44a491ac546ca57b7b263bed66140ef1f451f705af62e6a1815cea94460,Mumbai,1.0,1,0.219,2.368,0.683,-0.176,-0.336,0.249
6aa4ef5b10b052ea4a1db1f8177abaa63692e9b94db0dbffb47fa9f421ef065c,Hyderabad,1.0,10,2.187,0.235,0.042,2.574,-0.238,-0.073
6aaa1e5ae62c64c5fadf14078f962f3f194c7a76dc389c3a9a32434be0d9a6f2,Mumbai,1.0,1,-1.477,0.473,-0.557,-0.657,-0.997,-0.982
6aaac96ced527504a887c9b4d3b4bd1f6b45b2fc5ab8524fab6c8e9b346abf63,Delhi,1.0,1,1.717,0.961,0.76,1.461,-0.019,0.416
6aac6c8e16c5c81261d0e59014c23619217447fa10f78ad05a6d9884f0ef3b26,Delhi,1.0,1,1.789,1.336,0.753,1.394,-0.266,0.319
6aaeb697a56228ee5546f98d4c6f2dd685ed535bcd0459186b969b75f5a5a74f,Mumbai,1.0,1,-0.471,1.479,0.449,0.293,-0.392,-0.062
6ab05eb732b697bbcee3ddceaa70ba2c5f9f8335646c6881028b6ef7900abf68,Mumbai,1.0,1,-0.368,1.702,0.552,0.209,-0.361,0.254
6ab08311fa50de294c2eeab0e7243da5833542df9e34446ca4f23583a4d055fe,Hyderabad,1.0,1,1.778,-0.483,-0.283,2.008,-0.202,-0.217
6ab160666305fe31b1fb7d4af5d15427cd2ecb3dadd9c0711ae95d02e5a71034,Mumbai,1.0,1,-0.345,1.455,-0.006,-0.706,-0.766,-0.381
6ab231d6598d7c4864da6394ac71f40192bd4bc8ab0ea211dbf5f2d47f27ca17,Kolkata,1.0,3,-0.08,0.57,0.36,0.382,1.48,1.705
6ab24ddde6f15a98468e61af31e66184faaa59c95c0f110c28e19a945e43d116,Delhi,1.0,1,0.849,0.399,-0.421,0.529,-1.381,-0.796
6ab352161364a789fb8812ff4fd29bc0336588bb42f2dbefe9d7397b98345efe,Delhi,1.0,4,1.027,-0.098,-0.381,0.832,-1.066,-0.706
6ab80e14f279ae201ccfad5063ee0a1b60cc00fc0dfecad578fc7fbef39b9e84,Hyderabad,1.0,1,1.845,-0.416,-0.216,2.575,-0.135,-0.15
6acb016fa38c9f813cf134bd92d2122572edc39ba1da1a81958f91a5afa3343d,Delhi,1.0,1,0.641,-0.409,-0.779,0.221,-1.439,-1.154
6aceb39f9c3e2c7b7521d666147674a4053ff38d509226a4e232f8a0325ff7db,Bangalore,1.0,1,-0.319,-0.619,1.051,0.351,0.011,-0.274
6ad0ad2bc0df05c86c00dbb0e196c9be244c88f19d36c7b2a421d8dbe9fa09a8,Delhi,1.0,1,0.415,-0.335,-0.505,0.095,-1.515,-1.18
6ad1a9eed8bc5eff9bebd70d11137b255b8819e4b66ac86c8a5e4e1ee7dd618a,Kolkata,1.0,1,0.286,0.53,0.45,-0.049,1.469,1.756
6ad3f74f7d56562011243eab491a18bd2c3b20155b2eec152a474202b19e4484,Hyderabad,1.0,1,1.651,-0.149,0.021,2.321,0.481,0.196
6ad46e13b7fbbee7c97e4c0088b98587728393feb5829051bdac7ddddce54fd7,Mumbai,1.0,1,-0.108,1.456,0.156,-0.103,-0.181,-0.078
6ad51f196ef7ab2a5025ace70a906af1b581e08d12f0aa226880de4f0e04f7ca,Hyderabad,1.0,4,1.879,-0.401,-0.201,2.789,0.019,-0.116
6ad56c15d3c87224224298918e901850a2ed096f39a1c2243e5f98cd0261aad8,Bangalore,1.0,1,-0.527,-0.882,1.013,-0.312,-0.392,-0.482
6ad8232f90b7ac76eb72245f844035abf82c5698da78e501c2a7fead907f5a4b,Hyderabad,1.0,1,1.958,0.158,0.328,2.549,0.329,0.44
6adf917d7f8b70f233288ab67da59a1a98e7816782ee079701740512006fa7ae,Hyderabad,1.0,1,1.131,-0.669,-0.499,1.801,-0.039,-0.324
6aface153bc2addb29b4896a3b5224d3fbb14848c844b6ceb975da9dd48bc6e3,Delhi,1.0,2,1.613,1.277,0.577,1.218,-0.367,0.293
6afcfe0a5df37b1d4ebdcdeb1dbac8a3e67a1a6426e2b32f9f7f58d59d891017,Hyderabad,1.0,4,2.146,0.084,0.409,2.564,0.015,0.209
6afe85214185b9112734885a0b9884fb61d4006d24f744725146da17182bd098,Delhi,1.0,1,1.47,0.714,0.209,1.28,-0.68,-0.02
6b019bce3450a02fc73bde5811552860149f4ca129378597d7afa69dc94b9a8e,Hyderabad,1.0,11,1.707,-0.13,0.049,2.169,0.509,0.224
6b0d996e29dd0f73a5bb9cd22f7606fcdfeab0bf27292e5745d745b73c962e41,Delhi,1.0,1,0.703,-0.4,-0.717,0.283,-1.377,-1.092
6b1b0ff306d74689eb0e08905ef554eb6ab6056f292bd3b25ce95b7021e5b799,Hyderabad,1.0,2,0.99,-0.24,0.11,1.5,-0.22,-0.305
6b22d12bfb5b1237620015a45284a90c65f01c5de7630f5e5cf25f9fbfbe85a0,Mumbai,1.0,12,0.179,1.66,0.349,0.354,0.04,0.17
6b494292b2c8b188a99722b273b79ca7b18a1b871c24d76f1739c0375417ff58,Delhi,1.0,3,1.716,-0.038,0.062,1.67,0.024,0.159
6b4aa102313fea54d34d34230587f0b9b4529bb62393dc53dae1b715f0e58480,Mumbai,1.0,2,0.337,1.237,0.057,1.057,0.128,0.232
6b4cb85ede4f054db019a22611a0d657c23a3505f08fa90a1551924776381a0e,Mumbai,1.0,2,0.744,2.075,0.893,0.855,0.107,0.73
6b4d72d6fbef8357dcb7f25de2c12e2748e4acaf75e925ad4790a65f4710b5cd,Mumbai,1.0,2,0.015,1.44,0.335,0.91,0.242,0.36
6b5932fec441d8ba508a9409ddaa048043e3071a550f1d9a891a161462eed557,Hyderabad,1.0,1,1.961,0.544,0.25,1.991,-0.169,0.116
6b63e05629176d3555c8a92e331e6a0747283bf8160ce49c5d277dfac21bddfc,Delhi,1.0,1,2.288,1.301,0.652,2.028,-0.006,0.579
